,tr_drvr_code,tr_unit_id,Total_Fuel_Purchased,DriverID_x,EquipmentID_x,odo_min,odo_max,Total_dist_driven,mpg_drvr_truck,DriverID_y,EquipmentID_y,Perf_TotalFuelUsed,Perf_Distance,mpg_perf,diff_fuel_purchased
907,KENAL,1746,1149.4200439453125,KENAL,1746,326277.1,333421.4,7144.300000000047,6.215569353982799,KENAL,1746,906.2,6303.0,6.9554182299713085,243.22004394531245
851,JENR,1971,4459.77978515625,JENR,1971,80681.3,111193.7,30512.399999999994,6.841683103178374,JENR,1971,4217.599999999999,30630.0,7.2624241274658585,242.17978515625055
237,BUNC,1664,2774.260009765625,BUNC,1664,392193.1,760703.5,368510.4,132.83196192960028,BUNC,1664,2532.0999999999995,18002.0,7.109513842265315,242.16000976562555
422,DAVSA,1688,3876.590087890625,DAVSA,1688,411851.9,438342.6,26490.699999999953,6.833505580780757,DAVSA,1688,3635.2000000000003,26184.0,7.202904929577464,241.39008789062473
1203,OWESH,1654,1742.1199951171875,OWESH,1654,526533.3,537324.6,10791.29999999993,6.194349430719914,OWESH,1654,1502.3,10337.0,6.880782799707116,239.81999511718755
597,GALH,1713,7116.7998046875,GALH,1713,429450.1,482451.4,53001.30000000005,7.447350136938037,GALH,1713,6877.900000000001,51859.0,7.539946786082961,238.89980468749945
285,CARMAR,1593,2596.64990234375,CARMAR,1593,515846.1,531281.9,15435.800000000047,5.944505644009849,CARMAR,1593,2358.0,15252.0,6.468193384223919,238.64990234375
1657,TUSR,1699,18786.619140625,TUSR,1699,338831.8,468700.3,129868.5,6.912819120241104,TUSR,1699,18548.8,129384.0,6.975329940481325,237.81914062500073
1204,OWESH,1756,1385.8499755859375,OWESH,1756,346135.8,354968.8,8833.0,6.373705780285061,OWESH,1756,1148.7,7787.0,6.77896752851049,237.14997558593745
681,GURC,1844,1088.52001953125,GURC,1844,115287.7,122149.6,6861.900000000009,6.303880385181113,GURC,1844,851.7,5813.0,6.825173183045673,236.82001953124995
1211,PARE,1669,6988.18994140625,PARE,1669,404516.6,454243.6,49727.0,7.115862679312537,PARE,1669,6752.300000000001,49852.0,7.382965804244479,235.8899414062489
1774,WOOJA,1635,1091.93994140625,,,,,,,WOOJA,1635,856.2,4764.0,5.564120532585844,235.73994140624995
1199,OVEM,1598,2491.449951171875,OVEM,1598,535919.4,552734.4,16815.0,6.74908199223144,OVEM,1598,2256.1,15447.0,6.84677097646381,235.3499511718751
489,EDMJ,1538,265.7200012207031,,,,,,,EDMJ,1538,30.6,205.0,6.6993464052287575,235.12000122070313
1081,MCCST,1641,3968.8701171875,MCCST,1641,475245.1,502940.3,27695.20000000001,6.978106912610669,MCCST,1641,3734.2000000000003,26416.0,7.074072090407584,234.67011718749973
385,CROMA,1651,4077.639892578125,CROMA,1651,491626.5,520795.3,29168.79999999999,7.15335359875483,CROMA,1651,3844.0999999999995,28235.0,7.345022241877164,233.53989257812555
1755,WILR04,1619,850.2100219726562,WILR04,1619,484961.5,488431.9,3470.4000000000233,4.081814975490415,WILR04,1619,616.9,3875.0,6.28140703517588,233.31002197265627
1102,MEAJ,1671,1558.5400390625,MEAJ,1671,402367.2,412094.5,9727.299999999988,6.241289768757688,MEAJ,1671,1326.5,8964.0,6.75763286845081,232.0400390625
503,ENSJ,1594,667.0999755859375,ENSJ,1594,546738.4,550158.9,3420.5,5.127417366483418,ENSJ,1594,435.6,2876.0,6.60238751147842,231.49997558593748
309,CHET,2087,957.489990234375,CHET,2087,6761.5,6904.2,142.69999999999982,0.14903550058530599,CHET,2087,726.4000000000001,5355.0,7.371971365638766,231.0899902343749
42,AMMC,1788,7756.47021484375,AMMC,1788,241907.3,295227.9,53320.600000000035,6.874338265098869,AMMC,1788,7527.1,53254.0,7.074969111610049,229.37021484374964
804,HOWS,1619,1654.780029296875,HOWS,1619,552934.9,564584.2,11649.29999999993,7.039787641714398,HOWS,1619,1425.8000000000002,10631.0,7.456164960022442,228.98002929687482
243,BURJO,1840,542.280029296875,BURJO,1840,194018.8,198289.8,4271.0,7.876004590354942,BURJO,1840,314.0,2256.0,7.1847133757961785,228.280029296875
65,ASBB,1702,2892.739990234375,ASBB,1702,426538.8,445660.8,19122.0,6.610341774426364,ASBB,1702,2665.9,17630.0,6.613151280993286,226.8399902343749
838,JARJA,1678,2106.169921875,JARJA,1678,492767.5,507443.1,14675.599999999977,6.967908831845413,JARJA,1678,1879.5,13969.0,7.432295823357276,226.669921875
1181,NORJI,1583,2910.75,NORJI,1583,480165.6,498306.0,18140.400000000023,6.232208193764501,NORJI,1583,2684.1,17455.0,6.503110912410119,226.6500000000001
951,LACJO,1698,2951.6298828125,LACJO,1698,377303.1,399661.9,22358.800000000047,7.575068991609194,LACJO,1698,2725.3,22136.0,8.122408542178842,226.32988281249982
1108,MICRO,1667,5347.76025390625,MICRO,1667,436663.6,474339.2,37675.600000000035,7.04511762143414,MICRO,1667,5122.4,37480.0,7.316882711229112,225.36025390625036
1416,RUTJO,1996,2213.800048828125,RUTJO,1996,28140.8,43201.3,15060.500000000004,6.8030082517941395,RUTJO,1996,1989.1999999999998,14376.0,7.227025940076413,224.60004882812518
1533,SMIFRA,1807,485.6099853515625,SMIFRA,1807,254764.5,257605.2,2840.7000000000116,5.8497561534766565,SMIFRA,1807,261.8,1801.0,6.8792971734148205,223.8099853515625
1585,STOKE,1578,1193.7099609375,STOKE,1578,478747.3,486409.4,7662.100000000035,6.418728376851674,STOKE,1578,969.9,6305.0,6.5006701721827,223.80996093750002
847,JENLE,1574,605.1699829101562,JENLE,1574,483831.7,488099.7,4268.0,7.052563941582061,JENLE,1574,382.8,2331.0,6.089341692789969,222.36998291015624
204,BROCHA,1588,1354.93994140625,BROCHA,1588,442988.2,452980.7,9992.5,7.374865626611535,BROCHA,1588,1133.4,7467.0,6.588141874007411,221.5399414062499
1399,ROLRA,1552,446.3699951171875,ROLRA,1552,518769.1,521381.1,2612.0,5.851647800193783,ROLRA,1552,225.39999999999998,1420.0,6.299911268855369,220.96999511718752
64,ARPP,1844,2218.010009765625,ARPP,1844,122150.6,137323.1,15172.5,6.840591310768369,ARPP,1844,1997.3,14205.0,7.112101336804686,220.71000976562505
786,HOLJON,1938,449.47998046875,HOLJON,1938,120907.2,123961.5,3054.300000000003,6.79518584301521,HOLJON,1938,229.3,1620.0,7.064980375054513,220.17998046875
815,HUGJA,1609,3002.639892578125,,,,,,,HUGJA,1609,2783.1,19287.0,6.93004203945241,219.5398925781251
365,COXJA,1651,1998.0699462890625,COXJA,1651,521043.6,535025.5,13981.900000000023,6.997702971293903,COXJA,1651,1778.8,12444.0,6.99572745671239,219.26994628906255
1659,TYLA,1566,1178.27001953125,TYLA,1566,523909.8,531408.9,7499.100000000035,6.364500390991357,TYLA,1566,959.3,6502.0,6.777858855415407,218.97001953125005
825,JACGR,1644,2328.070068359375,JACGR,1644,420929.8,438010.8,17081.0,7.336978483657595,JACGR,1644,2111.1,16035.0,7.595566292454171,216.9700683593751
881,JONDO,1962,8336.7802734375,JONDO,1962,75278.5,135086.0,59807.5,7.173932626071193,JONDO,1962,8119.900000000001,59742.0,7.357479771918373,216.88027343749945
221,BROTI,1860,740.989990234375,BROTI,1860,242040.3,247601.1,5560.8000000000175,7.5045548162413604,BROTI,1860,524.3,3900.0,7.438489414457372,216.68999023437505
1633,TEEM,1555,2133.72998046875,TEEM,1555,505915.0,518991.4,13076.400000000023,6.128423052446085,TEEM,1555,1918.3000000000002,12327.0,6.426002189438565,215.42998046874982
1039,MANRI,1846,272.92999267578125,MANRI,1846,200416.7,202108.8,1692.0999999999767,6.1997583461267105,MANRI,1846,58.4,482.0,8.253424657534246,214.52999267578124
1620,TAYAND,1723,5110.580078125,TAYAND,1723,363540.6,400145.8,36605.20000000001,7.162631137839434,TAYAND,1723,4899.299999999999,36581.0,7.466576857918479,211.28007812500073
84,BACG,1647,10087.9501953125,BACG,1647,455576.1,527076.1,71500.0,7.087663857938496,BACG,1647,9876.900000000001,70396.0,7.127337524931911,211.05019531249854
1418,RYAC,1640,557.8699951171875,,,,,,,RYAC,1640,347.70000000000005,2528.0,7.270635605406959,210.16999511718745
1313,QUID,1599,1713.5400390625,QUID,1599,557796.1,563500.3,5704.20000000007,3.328897994773972,QUID,1599,1503.9,9390.0,6.243766207859565,209.6400390624999
1421,SABW,1660,1995.550048828125,SABW,1660,429426.6,443685.7,14259.100000000035,7.1454484483481675,SABW,1660,1786.8,12823.0,7.176516677859861,208.75004882812505
1677,VANR,1944,1171.02001953125,VANR,1944,126577.9,133931.1,7353.200000000012,6.279311948008744,VANR,1944,963.0999999999999,7040.0,7.309729000103832,207.9200195312501
682,GUSC,1580,1601.56005859375,GUSC,1580,503506.3,514062.2,10555.900000000023,6.591011022882672,GUSC,1580,1394.7,8875.0,6.3633756363375635,206.86005859374995
548,FISG,1753,7649.47998046875,FISG,1753,288433.5,338226.9,49793.40000000002,6.5093836609987115,FISG,1753,7444.300000000001,50353.0,6.763967062047471,205.1799804687489
484,EDEMA,1717,468.3500061035156,EDEMA,1717,449002.3,452151.6,3149.2999999999884,6.72424460117104,EDEMA,1717,263.3,1929.0,7.3262438283327,205.0500061035156
944,KOUC,1795,943.2799682617188,KOUC,1795,256923.3,263763.1,6839.799999999988,7.251081577195377,KOUC,1795,739.2,5316.0,7.191558441558441,204.0799682617187
986,LEWMA,1593,590.8499755859375,LEWMA,1593,441415.7,444994.1,3578.399999999965,6.056359732352221,LEWMA,1593,387.2,2498.0,6.4514462809917354,203.6499755859375
1163,NELAN,1632,3803.530029296875,NELAN,1632,424280.9,449768.2,25487.29999999999,6.700959320337376,NELAN,1632,3600.9,23900.0,6.637229581493515,202.6300292968749
198,BRIA,1797,3549.849853515625,BRIA,1797,252837.2,275910.6,23073.399999999965,6.499824204437554,BRIA,1797,3348.2000000000003,23027.0,6.877426677020488,201.64985351562473
924,KILM,1962,3091.2099609375,KILM,1962,135562.3,156959.5,21397.20000000001,6.921949744724128,KILM,1962,2891.9000000000005,21483.0,7.428680106504373,199.30996093749945
1325,RANST,1570,265.1199951171875,RANST,1570,532479.5,534183.9,1704.4000000000233,6.428787082794905,RANST,1570,66.1,403.0,6.096822995461423,199.0199951171875
316,CLAKE,1734,1732.3699951171875,CLAKE,1734,371945.7,383532.1,11586.399999999965,6.6881786412008335,CLAKE,1734,1533.4,10734.0,7.000130429111778,198.9699951171874
1733,WHIPH,1761,447.7099914550781,WHIPH,1761,428168.9,430241.3,2072.399999999965,4.628889324682189,WHIPH,1761,251.2,1636.0,6.512738853503185,196.50999145507814
1720,WHICH,1996,295.239990234375,WHICH,1996,25615.2,28124.6,2509.399999999998,8.499526090648903,WHICH,1996,99.6,811.0,8.142570281124499,195.639990234375
1693,WALK,1635,3596.72998046875,,,,,,,WALK,1635,3401.1,24169.0,7.106230337243833,195.6299804687501
1174,NOEL,1585,704.8900146484375,NOEL,1585,578880.2,583983.7,5103.5,7.24013660846843,NOEL,1585,509.29999999999995,3679.0,7.223640290594935,195.59001464843755
828,JACRI,1742,9452.2099609375,JACRI,1742,222477.2,286506.2,64029.0,6.77397140611648,JACRI,1742,9257.000000000002,65536.0,7.079615426163983,195.20996093749818
1640,THOJ01,1654,8390.9599609375,THOJ01,1654,455711.4,513893.9,58182.5,6.933950378843116,THOJ01,1654,8196.0,58610.0,7.151049292337726,194.9599609375
1767,WILTED,1726,3248.4599609375,WILTED,1726,338570.2,361372.9,22802.70000000001,7.019541651798347,WILTED,1726,3054.7,21826.0,7.145055160899598,193.75996093750018
1065,MATDE,1806,3980.300048828125,MATDE,1806,234551.2,262842.3,28291.099999999977,7.107780733346826,MATDE,1806,3786.7,27436.0,7.245358755644757,193.60004882812518
1150,MURSTA,1547,781.5299682617188,MURSTA,1547,548614.4,554258.8,5644.400000000023,7.222243841210996,MURSTA,1547,588.2,4279.0,7.2747364841890505,193.3299682617187
1772,WOLDA,1836,5338.93994140625,WOLDA,1836,124807.7,161828.5,37020.8,6.934110592420133,WOLDA,1836,5146.2,36476.0,7.087948389102639,192.73994140625018
798,HOWK,1564,608.6799926757812,HOWK,1564,521789.6,526504.7,4715.099999999977,7.746435001538676,HOWK,1564,416.2,2653.0,6.374339259971168,192.47999267578126
384,CROMA,1527,4736.10009765625,CROMA,1527,598521.3,629400.1,30878.79999999993,6.519879091086123,CROMA,1527,4544.5,31000.0,6.821432500825173,191.60009765625
1107,MICRO,1593,1738.3499755859375,MICRO,1593,454662.2,466047.1,11384.899999999965,6.549256570825165,MICRO,1593,1548.8000000000002,10495.0,6.7762138429752055,189.54997558593732
1312,QUID,1544,2366.010009765625,,,,,,,QUID,1544,2177.7999999999997,15276.0,7.014418220222243,188.21000976562527
1142,MULB,1592,633.3900146484375,MULB,1592,513536.0,517476.2,3940.2000000000116,6.220811678231169,MULB,1592,446.1,2806.0,6.290069491145482,187.29001464843748
1583,STOD,1749,3033.239990234375,STOD,1749,293954.2,313704.6,19750.399999999965,6.511321248429761,STOD,1749,2846.4999999999995,19813.0,6.960477779729493,186.73999023437545
1165,NELS,1788,2605.050048828125,NELS,1788,295229.2,313175.1,17945.899999999965,6.88888875976601,NELS,1788,2419.3,17946.0,7.417848137891125,185.75004882812482
633,GODJ,1579,3037.1201171875,GODJ,1579,473679.4,491614.0,17934.599999999977,5.905133583128798,GODJ,1579,2851.9999999999995,17935.0,6.288569424964938,185.12011718750045
730,HEDD,1585,3350.669921875,HEDD,1585,557460.7,578866.6,21405.900000000023,6.388543335841779,HEDD,1585,3165.7,20959.0,6.620652620273558,184.96992187500018
108,BANC,1697,1158.3800048828125,BANC,1697,443789.6,451928.5,8138.900000000023,7.026105393474394,BANC,1697,973.6,6968.0,7.156943303204601,184.78000488281248
367,COXR,1840,809.3900146484375,COXR,1840,189319.4,194017.8,4698.399999999994,5.80486528739889,COXR,1840,625.3,4287.0,6.8559091636014715,184.09001464843755
604,GASC,1632,3492.199951171875,GASC,1632,485272.8,510965.7,25692.900000000023,7.357224774995566,GASC,1632,3308.8,25008.0,7.558027079303675,183.39995117187482
467,DOOB,1845,5643.77001953125,DOOB,1845,129602.2,168242.3,38640.09999999999,6.846505060673839,DOOB,1845,5461.000000000001,38430.0,7.037172678996519,182.7700195312491
559,FLIE,2015,1367.7900390625,FLIE,2015,73100.2,83471.4,10371.199999999997,7.5824503058295,FLIE,2015,1185.1,8743.0,7.3774365032486715,182.6900390625001
717,HATJOS,1642,2582.60986328125,HATJOS,1642,544083.5,561199.6,17116.099999999977,6.62744313159777,HATJOS,1642,2400.1000000000004,15404.0,6.418065913920253,182.50986328124964
656,GRASI,1633,538.47998046875,GRASI,1633,504322.2,507686.8,3364.5999999999767,6.248328855366308,GRASI,1633,357.70000000000005,2562.0,7.162426614481408,180.77998046874995
139,BELT,1650,2904.669921875,BELT,1650,449808.6,468388.2,18579.600000000035,6.396458289486702,BELT,1650,2724.2000000000003,17472.0,6.413626018647676,180.46992187499973
175,BOWBL,1570,517.6599731445312,BOWBL,1570,536554.4,539885.5,3331.0999999999767,6.434919006322186,BOWBL,1570,337.2,2299.0,6.8179122182680905,180.45997314453126
870,JOHTE,1754,625.5700073242188,JOHTE,1754,351257.6,355895.0,4637.400000000023,7.413079184911377,JOHTE,1754,445.6,3503.0,7.8613105924596045,179.97000732421873
566,FORP,1839,1740.5400390625,FORP,1839,198439.0,210833.2,12394.200000000012,7.120893355993034,FORP,1839,1561.1,11353.0,7.272436102748062,179.4400390625001
721,HAYA,1587,473.0,HAYA,1587,587575.6,590862.8,3287.20000000007,6.949682875264418,HAYA,1587,294.8,2168.0,7.354138398914518,178.2
121,BAUJ,1685,2182.1201171875,BAUJ,1685,415543.8,430190.0,14646.200000000012,6.711912824889432,BAUJ,1685,2004.1000000000001,14643.0,7.306521630657152,178.02011718749986
1548,SPEDAV,1540,1709.2900390625,,,,,,,SPEDAV,1540,1531.5000000000002,9634.0,6.2905648057459995,177.79003906249977
494,EDWTI,1859,557.780029296875,EDWTI,1859,108646.8,111239.3,2592.5,4.647889604918354,EDWTI,1859,380.2,2849.0,7.493424513413993,177.580029296875
632,GODD,1755,177.84999084472656,GODD,1755,440139.8,441157.0,1017.2000000000116,5.719426777413144,GODD,1755,0.5,0.0,0.0,177.34999084472656
663,GREH,1665,4528.7998046875,GREH,1665,366902.2,399401.2,32499.0,7.176073441436328,GREH,1665,4351.5,30950.0,7.112489945995634,177.2998046875
470,DOZJ,1807,1424.5899658203125,DOZJ,1807,257606.2,266889.6,9283.399999999965,6.516541757792296,DOZJ,1807,1247.6,8763.0,7.023885860852838,176.9899658203126
903,KELRO,1588,916.6099853515625,KELRO,1588,481338.7,486954.1,5615.399999999965,6.126269721844889,KELRO,1588,739.7,4811.0,6.503988103285115,176.90998535156245
70,AUSG,1935,16034.240234375,AUSG,1935,73125.1,195992.3,122867.19999999998,7.662801492557857,AUSG,1935,15858.300000000016,123271.0,7.773279607524128,175.94023437498436
1119,MORE,1636,8709.41015625,,,,,,,MORE,1636,8533.700000000003,59064.0,6.921265101890151,175.71015624999745
87,BAGJ,1657,5356.1201171875,BAGJ,1657,489140.7,525649.2,36508.49999999994,6.816221294747693,BAGJ,1657,5182.0,36002.0,6.947510613662678,174.1201171875
1397,ROGDE,1927,3603.669921875,ROGDE,1927,56644.8,95904.9,39260.09999999999,10.894477255445429,ROGDE,1927,3430.0999999999995,25060.0,7.305909448704121,173.56992187500055
182,BOYG,1906,5238.23974609375,BOYG,1906,6666.7,123350.4,116683.7,22.27536456058796,BOYG,1906,5065.900000000001,36413.0,7.187863953098166,172.33974609374945
129,BEAKEV,1645,1141.1199951171875,BEAKEV,1645,508509.6,516499.1,7989.5,7.001454741119944,BEAKEV,1645,968.9000000000001,6755.0,6.971823717617917,172.2199951171874
1439,SAXD,1756,6083.830078125,SAXD,1756,304503.0,346135.4,41632.40000000002,6.843123405055862,SAXD,1756,5912.400000000001,41412.0,7.004262228536634,171.43007812499945
1082,MCCST,1810,340.29998779296875,MCCST,1810,231348.1,233623.0,2274.899999999994,6.684984077589784,MCCST,1810,169.0,1152.0,6.816568047337278,171.29998779296875
1516,SIZD,1707,3210.389892578125,SIZD,1707,408419.2,432743.0,24323.79999999999,7.576587521731387,SIZD,1707,3039.6,23307.0,7.667785234899329,170.7898925781251
1649,THON,1806,1223.1700439453125,THON,1806,226640.3,234206.5,7566.200000000012,6.185730297641506,THON,1806,1053.7,7109.0,6.746702097371168,169.47004394531245
397,CUMR,1617,13060.6396484375,,,,,,,CUMR,1617,12891.500000000004,82597.0,6.407089942985686,169.13964843749636
617,GIBJ,1692,425.08001708984375,GIBJ,1692,485505.3,490353.4,4848.100000000035,11.405146807866421,GIBJ,1692,256.90000000000003,1771.0,6.893732970027247,168.18001708984372
1215,PARRY,1788,2316.340087890625,PARRY,1788,318049.3,333087.4,15038.100000000035,6.492181385029035,PARRY,1788,2148.2,15299.0,7.121776370915185,168.14008789062518
46,ANDANT,1628,3856.75,,,,,,,ANDANT,1628,3688.8,24663.0,6.685914118412492,167.94999999999982
1250,PERT,1564,257.25,PERT,1564,520606.6,521741.2,1134.600000000035,4.410495626822293,PERT,1564,89.7,423.0,4.7157190635451505,167.55
1488,SHEH,2008,1918.8699951171875,SHEH,2008,21130.1,34449.0,13318.900000000001,6.941012175859575,SHEH,2008,1752.2,12202.0,6.9638169158771825,166.66999511718745
1193,OBRG,1673,2689.0,OBRG,1673,407109.4,424791.9,17682.5,6.575864633692823,OBRG,1673,2522.6,18137.0,7.189804170300484,166.4000000000001
1687,WALAN,1561,1385.5799560546875,WALAN,1561,543251.4,552135.6,8884.199999999953,6.411899913229766,WALAN,1561,1219.8000000000002,8204.0,6.725692736514182,165.77995605468732
845,JENCA,1568,578.239990234375,JENCA,1568,548864.7,553148.2,4283.5,7.407823866114468,JENCA,1568,414.2,3053.0,7.370835345243844,164.039990234375
677,GRIMAR,1680,3905.39013671875,GRIMAR,1680,422280.1,447995.7,25715.600000000035,6.584643044550191,GRIMAR,1680,3741.9999999999995,26827.0,7.169160876536612,163.39013671875045
1482,SHATHO,1652,163.25999450683594,SHATHO,1652,509753.4,509916.4,163.0,0.9984074818352082,SHATHO,1652,0.0,0.0,,163.25999450683594
1760,WILS03,1631,2305.780029296875,WILS03,1631,474663.7,491180.0,16516.29999999999,7.162998980885645,WILS03,1631,2145.3999999999996,15584.0,7.263913489326001,160.38002929687536
588,FREDA,1883,10711.2900390625,FREDA,1883,88745.4,166944.4,78199.0,7.300614558547079,FREDA,1883,10551.7,79007.0,7.487608631784451,159.59003906249927
1126,MORHA,2033,4363.669921875,MORHA,2033,448.2,30743.4,30295.2,6.942596608448934,MORHA,2033,4204.8,29515.0,7.019358828006088,158.86992187499982
800,HOWK,1680,3463.14990234375,HOWK,1680,447996.8,471008.3,23011.5,6.64467338951356,HOWK,1680,3304.6,22343.0,6.761181383525995,158.5499023437501
1248,PERAL,1887,429.3699951171875,PERAL,1887,134567.4,137730.5,3163.100000000006,7.366839872303383,PERAL,1887,271.0,2189.0,8.07749077490775,158.3699951171875
1180,NORJI,1529,429.510009765625,NORJI,1529,526439.8,528744.0,2304.1999999999534,5.364717812414452,NORJI,1529,271.3,1892.0,6.973829708809435,158.210009765625
1662,TYLA,1623,4493.02978515625,TYLA,1623,493570.8,520885.5,27314.70000000001,6.079349861031494,TYLA,1623,4336.4,27309.0,6.297620145743013,156.62978515625036
128,BEAKEV,1594,789.4299926757812,BEAKEV,1594,550160.9,555530.0,5369.099999999977,6.8012363981780775,BEAKEV,1594,633.5,4245.0,6.7008681925808995,155.92999267578125
843,JEFST,1545,2371.469970703125,,,,,,,JEFST,1545,2217.8,14267.0,6.432951573631526,153.66997070312482
886,JONRI,1797,4957.2900390625,JONRI,1797,195816.4,229753.4,33937.0,6.84587743153677,JONRI,1797,4803.9,34239.0,7.127334041091614,153.39003906250036
570,FORR,1663,160.39999389648438,FORR,1663,475246.2,476285.6,1039.399999999965,6.480050121889353,FORR,1663,7.5,0.0,0.0,152.89999389648438
418,DAVKE,1529,184.07000732421875,DAVKE,1529,528744.4,530012.4,1268.0,6.888683378854653,DAVKE,1529,31.6,180.0,5.69620253164557,152.47000732421876
119,BATK,1631,846.7899780273438,BATK,1631,456132.3,461478.2,5345.900000000023,6.3131356519519395,BATK,1631,694.9,4636.0,6.671463519930925,151.88997802734377
1319,RAMK,1662,6083.4599609375,RAMK,1662,499281.5,540924.2,41642.69999999995,6.845232855544684,RAMK,1662,5931.700000000002,41625.0,7.017381189203768,151.75996093749836
1451,SCHN,1944,1060.4599609375,SCHN,1944,99597.4,106727.3,7129.900000000009,6.723403299165409,SCHN,1944,909.7,6423.0,7.060569418489612,150.75996093749995
973,LEBK,1652,5983.9501953125,LEBK,1652,428031.6,467385.4,39353.80000000005,6.576558747234839,LEBK,1652,5834.400000000001,38837.0,6.656554230083641,149.55019531249945
1764,WILSTE,1773,2411.070068359375,WILSTE,1773,358347.2,374528.3,16181.099999999977,6.71116953934503,WILSTE,1773,2262.3999999999996,16036.0,7.08804809052334,148.67006835937536
1050,MARMIS,1520,2767.739990234375,MARMIS,1520,570092.6,587757.3,17664.70000000007,6.382355301555695,MARMIS,1520,2619.4,18918.0,7.222264640757425,148.3399902343749
953,LANA,1586,1091.4300537109375,LANA,1586,532414.9,538711.9,6297.0,5.769494782180283,LANA,1586,943.7,5527.0,5.856734131609621,147.73005371093745
1701,WEBCA,1571,2012.6700439453125,WEBCA,1571,594558.1,608186.1,13628.0,6.771104901668768,WEBCA,1571,1865.3,13586.0,7.283546882539002,147.37004394531255
447,DEPK,1938,444.3699951171875,DEPK,1938,5706.0,127157.8,121451.8,273.31233281844607,DEPK,1938,297.0,2110.0,7.104377104377105,147.3699951171875
867,JOHSTE,1666,6999.66015625,JOHSTE,1666,40947.9,391674.5,350726.6,50.10623261285564,JOHSTE,1666,6853.5,48489.0,7.07507113153863,146.16015625
1466,SEIE,1646,7956.83984375,,,,,,,SEIE,1646,7812.000000000001,54327.0,6.954301075268816,144.8398437499991
1617,TANK,1670,1409.5499267578125,TANK,1670,487509.3,496673.9,9164.600000000035,6.501791689692086,TANK,1670,1265.3999999999999,8591.0,6.789157578631263,144.14992675781264
922,KILM,1562,702.9600219726562,KILM,1562,575032.1,579419.1,4387.0,6.2407531906140825,KILM,1562,559.2,3879.0,6.936695278969957,143.7600219726562
228,BUFD,2015,5057.52001953125,BUFD,2015,36585.1,73100.2,36515.1,7.219961534306364,BUFD,2015,4914.3,36451.0,7.417333089147997,143.22001953124982
184,BRAMAT,1541,364.3599853515625,,,,,,,BRAMAT,1541,221.2,1440.0,6.50994575045208,143.1599853515625
436,DELK,1698,7319.0498046875,DELK,1698,329709.7,377302.2,47592.5,6.5025517341772,DELK,1698,7176.4000000000015,48130.0,6.706705311855525,142.64980468749854
1763,WILSAM,1618,996.4500122070312,WILSAM,1618,78674.0,449316.4,370642.4,371.9628636253076,WILSAM,1618,854.5,5809.0,6.798127559976595,141.95001220703125
1477,SHAMAR,1683,13064.7197265625,SHAMAR,1683,374047.2,472562.0,98514.79999999999,7.5405215007946085,SHAMAR,1683,12923.700000000004,99480.0,7.697486014067176,141.01972656249563
514,EYCK,1670,164.55999755859375,EYCK,1670,496673.9,497524.7,850.7999999999884,5.170150781614164,EYCK,1670,25.2,169.0,6.7063492063492065,139.35999755859376
866,JOHSTE,1629,144.1999969482422,JOHSTE,1629,406046.6,407174.7,1128.100000000035,7.823162440183301,JOHSTE,1629,5.2,27.0,5.1923076923076925,138.9999969482422
1650,THOST,1733,5596.35009765625,THOST,1733,374004.0,411880.8,37876.79999999999,6.768125535223892,THOST,1733,5459.099999999999,38213.0,6.999871773735598,137.25009765625055
1109,MITD,1938,8229.26953125,MITD,1938,64796.4,120877.8,56081.4,6.8148697508369755,MITD,1938,8092.400000000001,54140.0,6.690227868123177,136.86953124999945
919,KERK,2010,3204.389892578125,KERK,2010,84047.0,105831.0,21784.0,6.798173983276878,KERK,2010,3068.6000000000004,21335.0,6.952682004823045,135.78989257812464
982,LEVS,1630,7643.47021484375,LEVS,1630,436246.0,491009.2,54763.20000000001,7.164703787770238,LEVS,1630,7507.800000000002,53672.0,7.148831881509895,135.670214843748
207,BROERI,1629,8774.4296875,BROERI,1629,407175.6,469586.1,62410.5,7.112769971695098,BROERI,1629,8639.099999999997,62368.0,7.219270525864966,135.32968750000327
734,HELB,1662,4091.52001953125,HELB,1662,470996.6,499275.4,28278.800000000047,6.911563395757218,HELB,1662,3956.9,28564.0,7.218782380146074,134.6200195312499
66,ASBB,1749,133.94000244140625,,,,,,,ASBB,1749,0.1,0.0,0.0,133.84000244140626
1067,MATJU,1570,378.5,MATJU,1570,534184.2,536547.8,2363.600000000093,6.244649933950048,MATJU,1570,245.1,1568.0,6.397388820889433,133.4
81,AYEJ,1568,1611.800048828125,AYEJ,1568,538918.2,548863.1,9944.900000000023,6.170058132974099,AYEJ,1568,1480.3,9693.0,6.547997027629535,131.50004882812505
457,DIXGR,1668,666.22998046875,DIXGR,1668,496813.2,501173.8,4360.599999999977,6.545187289428075,DIXGR,1668,535.0,3839.0,7.17570093457944,131.22998046875
1070,MAYMI,1591,1785.280029296875,MAYMI,1591,526246.2,536319.8,10073.600000000093,5.642588184872901,MAYMI,1591,1654.3,9504.0,5.745028108565557,130.98002929687505
855,JOHDU,1629,644.0599975585938,JOHDU,1629,481930.0,486645.0,4715.0,7.3207465420503,JOHDU,1629,513.5,3336.0,6.496592015579357,130.55999755859375
130,BEAKEV,1700,5461.02978515625,BEAKEV,1700,409963.2,444764.9,34801.70000000001,6.372735796936195,BEAKEV,1700,5330.600000000001,35581.0,6.674858364912016,130.42978515624873
